Country Name,Country Code,Series Name,Series Code,Year,Value
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2000,30565400000.0
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2751.3817714814
Cuba,CUB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Cuba,CUB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Cuba,CUB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,
Cuba,CUB,Lending interest rate (%),FR.INR.LEND,2000,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2000,2120511229.05028
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,15841.2612359949
Curacao,CUW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Curacao,CUW,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Curacao,CUW,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,
Curacao,CUW,Lending interest rate (%),FR.INR.LEND,2000,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2000,9985847313.85485
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,14388.3525390625
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,4.14165764702061
Cyprus,CYP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Cyprus,CYP,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,1868515473.45376
Cyprus,CYP,Lending interest rate (%),FR.INR.LEND,2000,
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2000,62175642238.0847
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,6062.92152842793
Czechia,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.77538829151734
Czechia,CZE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Czechia,CZE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,13141569747.934
Czechia,CZE,Lending interest rate (%),FR.INR.LEND,2000,7.16225
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2000,164043817223.59
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,30722.0251837567
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.90328203236453
Denmark,DNK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Denmark,DNK,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,15695951232.7906
Denmark,DNK,Lending interest rate (%),FR.INR.LEND,2000,
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2000,551230861.856505
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,737.612183644052
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Djibouti,DJI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,297885046.7
Djibouti,DJI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,67804571.8253999
Djibouti,DJI,Lending interest rate (%),FR.INR.LEND,2000,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2000,333470370.37037
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4867.39896323759
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,0.856946805358483
Dominica,DMA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,183329449.5
Dominica,DMA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,29372786.7374406
Dominica,DMA,Lending interest rate (%),FR.INR.LEND,2000,11.6808005322677
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2000,24305780628.6677
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2831.45883638033
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,7.72413566181616
Dominican Republic,DOM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,4617977128.0
Dominican Republic,DOM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,632133042.125822
Dominican Republic,DOM,Lending interest rate (%),FR.INR.LEND,2000,26.7991666666667
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2000,17539454727.3637
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1382.23421759909
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,96.0963756926096
Ecuador,ECU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,17182982890.6
Ecuador,ECU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,1178958455.54319
Ecuador,ECU,Lending interest rate (%),FR.INR.LEND,2000,
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2000,99838543960.0763
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1366.09274372613
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.68380535348546
"Egypt, Arab Rep.",EGY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,29232716500.9
"Egypt, Arab Rep.",EGY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,13785040867.624
"Egypt, Arab Rep.",EGY,Lending interest rate (%),FR.INR.LEND,2000,13.2158333333333
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2000,11784927700.0
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1982.87093542615
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.27128756828723
El Salvador,SLV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,4535064825.0
El Salvador,SLV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,1901335075.18711
El Salvador,SLV,Lending interest rate (%),FR.INR.LEND,2000,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2000,1045998496.43872
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1487.3165506701
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,4.80228886901398
Equatorial Guinea,GNQ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Equatorial Guinea,GNQ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,23008388.6354032
Equatorial Guinea,GNQ,Lending interest rate (%),FR.INR.LEND,2000,
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2000,706370815.584416
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,314.357396753501
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Eritrea,ERI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,329696750.6
Eritrea,ERI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,36131624.5351442
Eritrea,ERI,Lending interest rate (%),FR.INR.LEND,2000,
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2000,5686579747.53524
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4070.60902410208
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,4.01848952508763
Estonia,EST,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Estonia,EST,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,922839655.58726
Estonia,EST,Lending interest rate (%),FR.INR.LEND,2000,
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2000,1738093840.36607
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1668.9749133064
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,12.2085358545844
Eswatini,SWZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,333715753.2
Eswatini,SWZ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,351794140.719257
Eswatini,SWZ,Lending interest rate (%),FR.INR.LEND,2000,14.0
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2000,8242349617.8638
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,122.269202606069
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,0.662458109266482
Ethiopia,ETH,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,5516263792.3
Ethiopia,ETH,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,362554236.557217
Ethiopia,ETH,Lending interest rate (%),FR.INR.LEND,2000,10.8916666666667
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2000,1067109530.64798
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,23322.7593357515
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Faroe Islands,FRO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Faroe Islands,FRO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,
Faroe Islands,FRO,Lending interest rate (%),FR.INR.LEND,2000,
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2000,1678219507.89829
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1995.72071163264
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,1.09216459977388
Fiji,FJI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,194527935.4
Fiji,FJI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,412013921.196278
Fiji,FJI,Lending interest rate (%),FR.INR.LEND,2000,8.3975
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2000,125967821110.589
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,24335.9225082659
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.04210080667795
Finland,FIN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Finland,FIN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,8409731733.14767
Finland,FIN,Lending interest rate (%),FR.INR.LEND,2000,
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2000,1360959069477.49
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,22340.5939516217
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,1.67595988720927
France,FRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
France,FRA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,63728079967.5087
France,FRA,Lending interest rate (%),FR.INR.LEND,2000,
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2000,3599845480.34359
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,14978.324104668
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
French Polynesia,PYF,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
French Polynesia,PYF,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,
French Polynesia,PYF,Lending interest rate (%),FR.INR.LEND,2000,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2000,5080483628.53013
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3982.906200928
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,0.504920025834859
Gabon,GAB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,3930290528.8
Gabon,GAB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,193613824.335929
Gabon,GAB,Lending interest rate (%),FR.INR.LEND,2000,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2000,782913871.80966
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,538.054072348854
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,0.8449695667737
"Gambia, The",GMB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,490135711.9
"Gambia, The",GMB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,109431118.885128
"Gambia, The",GMB,Lending interest rate (%),FR.INR.LEND,2000,24.0
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2000,3057475335.18846
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,749.908534993961
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,4.06396201382596
Georgia,GEO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,1825515848.6
Georgia,GEO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,115965903.57973
Georgia,GEO,Lending interest rate (%),FR.INR.LEND,2000,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2000,1966980701145.1
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,23925.8559901991
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,1.44026838719741
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Germany,DEU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,87496869035.2706
Germany,DEU,Lending interest rate (%),FR.INR.LEND,2000,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2000,4982850662.20851
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,253.746936203344
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,40.240933123914
Ghana,GHA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,6743341663.2
Ghana,GHA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,308900898.386218
Ghana,GHA,Lending interest rate (%),FR.INR.LEND,2000,
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2000,
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Gibraltar,GIB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Gibraltar,GIB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,
Gibraltar,GIB,Lending interest rate (%),FR.INR.LEND,2000,
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2000,125760166224.805
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,11638.2010697215
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.1511816249383
Greece,GRC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Greece,GRC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,14594006578.5544
Greece,GRC,Lending interest rate (%),FR.INR.LEND,2000,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2000,1068025016.00862
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,19004.0038435698
Greenland,GRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Greenland,GRL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Greenland,GRL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,
Greenland,GRL,Lending interest rate (%),FR.INR.LEND,2000,
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2000,520044370.37037
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4839.82811114248
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.18181818181821
Grenada,GRD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,199420878.4
Grenada,GRD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,57660000.0
Grenada,GRD,Lending interest rate (%),FR.INR.LEND,2000,11.5991975555663
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2000,
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,
Guam,GUM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Guam,GUM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Guam,GUM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,
Guam,GUM,Lending interest rate (%),FR.INR.LEND,2000,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2000,19288929030.0508
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1648.96578971559
Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,5.9775773473714
Guatemala,GTM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,3948027445.6
Guatemala,GTM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,1805677836.93431
Guatemala,GTM,Lending interest rate (%),FR.INR.LEND,2000,20.8816666666667
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2000,4367458866.71537
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,518.157066924026
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,
Guinea,GIN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,3077966048.7
Guinea,GIN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,167593505.228716
Guinea,GIN,Lending interest rate (%),FR.INR.LEND,2000,19.375
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2000,391345597.488269
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,316.945495037639
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,8.63632094930278
Guinea-Bissau,GNB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,951834343.1
Guinea-Bissau,GNB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,
Guinea-Bissau,GNB,Lending interest rate (%),FR.INR.LEND,2000,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2000,712667896.727512
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,931.796651718955
Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,6.14854333024871
Guyana,GUY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,1374473166.9
Guyana,GUY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,304956640.973324
Guyana,GUY,Lending interest rate (%),FR.INR.LEND,2000,17.3016666666667
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2000,6813566098.8675
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,820.600046761464
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,9.33322197565603
Haiti,HTI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,1203393476.2
Haiti,HTI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,182507938.09891
Haiti,HTI,Lending interest rate (%),FR.INR.LEND,2000,16.49375
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2000,7186638029.05875
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1092.56400746252
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,11.0480349344976
Honduras,HND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,5616776612.6
Honduras,HND,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,1318911702.08956
Honduras,HND,Lending interest rate (%),FR.INR.LEND,2000,26.8241666666667
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2000,171668891194.349
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,25756.7728723704
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,-3.68550368550369
"Hong Kong SAR, China",HKG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
"Hong Kong SAR, China",HKG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,107560388150.0
"Hong Kong SAR, China",HKG,Lending interest rate (%),FR.INR.LEND,2000,9.27083333333333
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2000,47218405892.4258
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4624.28165670295
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,9.80361016908125
Hungary,HUN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Hungary,HUN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,11217315165.5179
Hungary,HUN,Lending interest rate (%),FR.INR.LEND,2000,12.6
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2000,9025660361.75842
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,32096.3722613695
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,5.13647123245151
Iceland,ISL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Iceland,ISL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,405074266.016599
Iceland,ISL,Lending interest rate (%),FR.INR.LEND,2000,16.8
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2000,468395521654.458
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,442.750218937263
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,4.0094359104519
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,101131491179.6
India,IND,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,41059061574.6632
India,IND,Lending interest rate (%),FR.INR.LEND,2000,12.2916666666667
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2000,165021012077.81
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,763.711124950924
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.68861915958352
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,144048996549.8
Indonesia,IDN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,29352929561.4768
Indonesia,IDN,Lending interest rate (%),FR.INR.LEND,2000,18.455
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2000,109591707801.431
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1650.01385832603
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,14.4767513188567
"Iran, Islamic Rep.",IRN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,8800053478.5
"Iran, Islamic Rep.",IRN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,
"Iran, Islamic Rep.",IRN,Lending interest rate (%),FR.INR.LEND,2000,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2000,48364250943.9051
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1980.18916038782
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,4.97896213183735
Iraq,IRQ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,
Iraq,IRQ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2000,6744700000.0
